bench,src,pc,latency
500.perlbench_r/1,1/super_hot_regions:0,0x5ebda5d65ea5,2
500.perlbench_r/1,1/super_hot_regions:0,0x5ebda5d65eaa,0

503.bwaves_r/1,1/super_hot_regions:0,0x5e2ee973d735,2
503.bwaves_r/1,1/super_hot_regions:0,0x5e2ee973d73d,0

503.bwaves_r/1,1/super_hot_regions:1,0x5e2ee973d6f0,14
503.bwaves_r/1,1/super_hot_regions:1,0x5e2ee973d6f6,0
503.bwaves_r/1,1/super_hot_regions:1,0x5e2ee973d6fc,0
503.bwaves_r/1,1/super_hot_regions:1,0x5e2ee973d701,0
503.bwaves_r/1,1/super_hot_regions:1,0x5e2ee973d706,0
503.bwaves_r/1,1/super_hot_regions:1,0x5e2ee973d70c,0
503.bwaves_r/1,1/super_hot_regions:1,0x5e2ee973d712,0
503.bwaves_r/1,1/super_hot_regions:1,0x5e2ee973d717,0
503.bwaves_r/1,1/super_hot_regions:1,0x5e2ee973d71d,0
503.bwaves_r/1,1/super_hot_regions:1,0x5e2ee973d723,0
503.bwaves_r/1,1/super_hot_regions:1,0x5e2ee973d729,0
503.bwaves_r/1,1/super_hot_regions:1,0x5e2ee973d72f,0
503.bwaves_r/1,1/super_hot_regions:1,0x5e2ee973d745,0
503.bwaves_r/1,1/super_hot_regions:1,0x5e2ee973d74b,0

503.bwaves_r/2,2/super_hot_regions:0,0x64944a587735,2
503.bwaves_r/2,2/super_hot_regions:0,0x64944a58773d,0

503.bwaves_r/2,2/super_hot_regions:1,0x64944a5876f0,14
503.bwaves_r/2,2/super_hot_regions:1,0x64944a5876f6,0
503.bwaves_r/2,2/super_hot_regions:1,0x64944a5876fc,0
503.bwaves_r/2,2/super_hot_regions:1,0x64944a587701,0
503.bwaves_r/2,2/super_hot_regions:1,0x64944a587706,0
503.bwaves_r/2,2/super_hot_regions:1,0x64944a58770c,0
503.bwaves_r/2,2/super_hot_regions:1,0x64944a587712,0
503.bwaves_r/2,2/super_hot_regions:1,0x64944a587717,0
503.bwaves_r/2,2/super_hot_regions:1,0x64944a58771d,0
503.bwaves_r/2,2/super_hot_regions:1,0x64944a587723,0
503.bwaves_r/2,2/super_hot_regions:1,0x64944a587729,0
503.bwaves_r/2,2/super_hot_regions:1,0x64944a58772f,0
503.bwaves_r/2,2/super_hot_regions:1,0x64944a587745,0
503.bwaves_r/2,2/super_hot_regions:1,0x64944a58774b,0

503.bwaves_r/3,3/super_hot_regions:0,0x5eb154a45735,2
503.bwaves_r/3,3/super_hot_regions:0,0x5eb154a4573d,0

503.bwaves_r/3,3/super_hot_regions:1,0x5eb154a456f0,14
503.bwaves_r/3,3/super_hot_regions:1,0x5eb154a456f6,0
503.bwaves_r/3,3/super_hot_regions:1,0x5eb154a456fc,0
503.bwaves_r/3,3/super_hot_regions:1,0x5eb154a45701,0
503.bwaves_r/3,3/super_hot_regions:1,0x5eb154a45706,0
503.bwaves_r/3,3/super_hot_regions:1,0x5eb154a4570c,0
503.bwaves_r/3,3/super_hot_regions:1,0x5eb154a45712,0
503.bwaves_r/3,3/super_hot_regions:1,0x5eb154a45717,0
503.bwaves_r/3,3/super_hot_regions:1,0x5eb154a4571d,0
503.bwaves_r/3,3/super_hot_regions:1,0x5eb154a45723,0
503.bwaves_r/3,3/super_hot_regions:1,0x5eb154a45729,0
503.bwaves_r/3,3/super_hot_regions:1,0x5eb154a4572f,0
503.bwaves_r/3,3/super_hot_regions:1,0x5eb154a45745,0
503.bwaves_r/3,3/super_hot_regions:1,0x5eb154a4574b,0

503.bwaves_r/4,4/super_hot_regions:0,0x5693fc673735,2
503.bwaves_r/4,4/super_hot_regions:0,0x5693fc67373d,0

503.bwaves_r/4,4/super_hot_regions:1,0x5693fc6736f0,14
503.bwaves_r/4,4/super_hot_regions:1,0x5693fc6736f6,0
503.bwaves_r/4,4/super_hot_regions:1,0x5693fc6736fc,0
503.bwaves_r/4,4/super_hot_regions:1,0x5693fc673701,0
503.bwaves_r/4,4/super_hot_regions:1,0x5693fc673706,0
503.bwaves_r/4,4/super_hot_regions:1,0x5693fc67370c,0
503.bwaves_r/4,4/super_hot_regions:1,0x5693fc673712,0
503.bwaves_r/4,4/super_hot_regions:1,0x5693fc673717,0
503.bwaves_r/4,4/super_hot_regions:1,0x5693fc67371d,0
503.bwaves_r/4,4/super_hot_regions:1,0x5693fc673723,0
503.bwaves_r/4,4/super_hot_regions:1,0x5693fc673729,0
503.bwaves_r/4,4/super_hot_regions:1,0x5693fc67372f,0
503.bwaves_r/4,4/super_hot_regions:1,0x5693fc673745,0
503.bwaves_r/4,4/super_hot_regions:1,0x5693fc67374b,0

507.cactuBSSN_r/1,1/super_hot_regions:0,0x61ec7a80be80,6
507.cactuBSSN_r/1,1/super_hot_regions:0,0x61ec7a80be85,0
507.cactuBSSN_r/1,1/super_hot_regions:0,0x61ec7a80be8a,0
507.cactuBSSN_r/1,1/super_hot_regions:0,0x61ec7a80be8e,0
507.cactuBSSN_r/1,1/super_hot_regions:0,0x61ec7a80be93,0
507.cactuBSSN_r/1,1/super_hot_regions:0,0x61ec7a80be97,0

508.namd_r/1,1/super_hot_regions:0,0x5826d1530ae0,2
508.namd_r/1,1/super_hot_regions:0,0x5826d1530b58,0

510.parest_r/1,1/super_hot_regions:0,0x61e49aaf794a,2
510.parest_r/1,1/super_hot_regions:0,0x61e49aaf7956,0

519.lbm_r/1,1/super_hot_regions:0,0x583214c30652,28
519.lbm_r/1,1/super_hot_regions:0,0x583214c30657,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c3065b,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c3065f,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30664,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30669,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c3066d,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30671,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30675,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30679,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c3067e,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30682,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30686,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c3068b,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30690,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30694,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30699,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c3069e,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c306a2,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c306a7,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c306ac,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c306b1,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c306b6,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c306bb,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c306c0,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c306c5,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c306ca,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c306cf,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c306d4,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c306dc,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c306e1,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c306e9,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c306f1,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30701,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30706,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c3070b,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30710,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30714,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30718,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c3071c,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30720,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30724,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30729,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c3072e,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30732,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30737,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c3073c,0
519.lbm_r/1,1/super_hot_regions:0,0x583214c30740,0

520.omnetpp_r/1,1/super_hot_regions:0,0x6502013c62a4,1
520.omnetpp_r/1,1/super_hot_regions:0,0x6502013c62a7,0

520.omnetpp_r/1,1/super_hot_regions:1,0x6502013c62ab,3
520.omnetpp_r/1,1/super_hot_regions:1,0x6502013c62af,0
520.omnetpp_r/1,1/super_hot_regions:1,0x6502013c62b2,0

525.x264_r/1,1/super_hot_regions:0,0x560e96481cf1,2
525.x264_r/1,1/super_hot_regions:0,0x560e96481cf6,0

